Source;Type;Target;Weight
DrugajaBekesha;Undirected;OchenSkromnoOdetyjChelov;1
GolosDrugogoChinovnikaIzTolpy;Undirected;RaznyeGolosa;1
DamaSrednegoSveta;Undirected;GospodinB;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;Sinijarmjak;1
GospodinA;Undirected;MuzhchinaVMundire;1
Drugoj;Undirected;PervajaBekesha;1
GolosVOdnomkontseTolpy;Undirected;MolodajaDama;1
GolosDrugogoChinovnikaIzTolpy;Undirected;OchenSkromnoOdetyjChelov;1
GospodinSDrugojStoronyGruppy;Undirected;GospodinV;1
GolosKuptsa;Undirected;PervajaDama;1
NeizvestnoKakojChelovek;Undirected;NeizvestnyjGolos;1
GolosVDrugomKontse;Undirected;GolosVNarode;1
OchenSkromnoOdetyjChelov;Undirected;PervajaDama;1
DamaSrednegoSveta;Undirected;MuzhchinaVMundire;1
GospodaHoroshoOdetye;Undirected;KnjazN;1
GolosIzTolpy;Undirected;GolosVOdnomkontseTolpy;1
Chinovniksrednihlet;Undirected;OtstavshijChinovnik;1
OdinIzGospod;Undirected;VtorajaDama;1
NeizvestnyjGolos;Undirected;OdinChinovnik;1
DrugojChinovnik;Undirected;OdinIzGospod;1
GospodinOtritsatelnogoSvojstva;Undirected;KrasivyjiPlotnyjGospodin;1
MolodajaDama;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
Muzh;Undirected;MuzhchinaVMundire;1
Chetvertyj;Undirected;TozhesvetskijChelovekPoplotnee;1
KrasivyjiPlotnyjGospodin;Undirected;Kupets;1
Neznakomets;Undirected;Ofitser;1
MolodajaDama;Undirected;Muzhchinavofrake;1
GolosKuptsa;Undirected;GospodinN;1
Chetvertyj;Undirected;Muzh;1
AvtorPesy;Undirected;OdinIzNaroda;1
GospodinP;Undirected;OchenSkromnoOdetyjChelov;1
AvtorPesy;Undirected;NeizvestnoKakojChelovek;1
Avtor;Undirected;GolosIzTolpy;1
GospodinDobrodushnogoSvojstva;Undirected;PervajaDama;1
Chetvertyj;Undirected;Odin;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinDobrodushnogoSvojstva;1
DrugajaBekesha;Undirected;PervajaDama;1
Chetvertyj;Undirected;GospodinBezzabotnyjNaschetliteratury;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;TretijGospodin;1
Avtor;Undirected;GospodinSDrugojStoronyGruppy;1
OchenSkromnoOdetyjChelov;Undirected;Ofitser;1
GospodinA;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosIzTolpy;Undirected;TretijGospodin;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;SvetskajaDama;1
OdinChinovnik;Undirected;Vtoroj;1
MuzhchinaVMundire;Undirected;Pjatyj;1
GospodinP;Undirected;Odinizdvuhzritelej;1
Kupets;Undirected;Odin;1
Neznakomets;Undirected;Pjatyj;1
GolosVDrugomKontse;Undirected;GospodinV;1
KrasivyjiPlotnyjGospodin;Undirected;MuzhchinaVMundire;1
Drugoj;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosIzTolpy;Undirected;GolosserditogoChinovnikaNoKakvidnoOpytnogo;1
NeizvestnyjGolos;Undirected;ProstoVral;1
OchenSkromnoOdetyjChelov;Undirected;odnabekesha;1
GospodinHladnokrovnogoSvojstva;Undirected;MolodajaDama;1
GospodinB;Undirected;NomerDva;1
MolodajaDama;Undirected;Tretij;1
OtstavshijChinovnik;Undirected;SvetskajaDama;1
NeizvestnoKakojChelovek;Undirected;Odinizdvuhzritelej;1
GospodinpolozhitelnogoSvojstva;Undirected;NeizvestnoKakojChelovek;1
DamaSrednegoSveta;Undirected;GospodinVShineli;1
DrugojChinovnik;Undirected;Vtoroj;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GospodinB;1
ChinovnikRazgovorchivogoSvojstva;Undirected;OtstavshijChinovnik;1
RaznyeGolosa;Undirected;Vtoroj;1
ChinovnikRazgovorchivogoSvojstva;Undirected;DamaSrednegoSveta;1
GolosVNarode;Undirected;MuzhVtorojDamy;1
DrugojChinovnik;Undirected;TozhesvetskijChelovekPoplotnee;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;MuzhVtorojDamy;1
DrugojChinovnik;Undirected;GospodinVShineli;1
GospodinpolozhitelnogoSvojstva;Undirected;ProstoVral;1
GospodinDobrodushnogoSvojstva;Undirected;KrasivyjiPlotnyjGospodin;1
MolodajaDama;Undirected;OtstavshijChinovnik;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;Voennyj;1
Drugoj;Undirected;MuzhVtorojDamy;1
GospodinSDrugojStoronyGruppy;Undirected;ProstoVral;1
MuzhchinaVMundire;Undirected;NevzrachnyjNojadovitogoSvojstvaGospodin;1
AvtorPesy;Undirected;NeizvestnyjGolos;1
Chinovniksrednihlet;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
KnjazN;Undirected;VtorajaDama;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;SvetskajaDama;1
Avtor;Undirected;Odin;1
NeizvestnoKakojChelovek;Undirected;RaznyeGolosa;1
Pjatyj;Undirected;RaznyeGolosa;1
Chetvertyj;Undirected;GolosserditogoChinovnikaNoKakvidnoOpytnogo;1
Drugoj;Undirected;NomerOdin;1
OchenSkromnoOdetyjChelovek;Undirected;Odinizdvuhzritelej;1
GolosVOdnomkontseTolpy;Undirected;GospodinB;1
GospodaHoroshoOdetye;Undirected;GospodinVShineli;1
ChinovnikVazhnojNaruzhnosti;Undirected;TretijGospodin;1
GospodinVShineli;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
NeizvestnoKakojChelovek;Undirected;Voennyj;1
GospodinOtritsatelnogoSvojstva;Undirected;OdinIzNaroda;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;Odin;1
Chetvertyj;Undirected;Chinovniksrednihlet;1
GospodinSDrugojStoronyGruppy;Undirected;NeizvestnoKakojChelovek;1
Muzh;Undirected;Tretij;1
GospodinP;Undirected;MolodajaDama;1
GospodinSVesom;Undirected;PervajaDama;1
GospodinDobrodushnogoSvojstva;Undirected;Voennyj;1
DrugojChinovnik;Undirected;MolodajaDama;1
DrugojChinovnik;Undirected;PervajaDama;1
OchenSkromnoOdetyjChelov;Undirected;Odin;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;Pjatyj;1
GolosVOdnomkontseTolpy;Undirected;OtstavshijChinovnik;1
EscheLiterator;Undirected;NeizvestnoKakojChelovek;1
Sinijarmjak;Undirected;TretijGospodin;1
GospodinDobrodushnyj;Undirected;OdinChinovnik;1
GospodinBezzabotnyjNaschetliteratury;Undirected;NeizvestnoKakojChelovek;1
EscheLiterator;Undirected;GospodinP;1
ChinovnikRazgovorchivogoSvojstva;Undirected;Literator;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GospodinSDrugojStoronyGruppy;1
KnjazN;Undirected;TretijGospodin;1
KnjazN;Undirected;OtstavshijChinovnik;1
GolosVNarode;Undirected;TozhesvetskijChelovekPoplotnee;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;NeznakomyjSosed;1
Avtor;Undirected;MuzhchinaVMundire;1
GospodinHladnokrovnogoSvojstva;Undirected;OchenSkromnoOdetyjChelovek;1
Chetvertyj;Undirected;Pjatyj;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;NeizvestnyjGolos;1
NeznakomyjSosed;Undirected;Odin;1
GospodinOtritsatelnogoSvojstva;Undirected;TretijGospodin;1
OdinChinovnik;Undirected;SvetskajaDama;1
DrugajaBekesha;Undirected;GospodinSVesom;1
DrugajaBekesha;Undirected;Odin;1
GospodaHoroshoOdetye;Undirected;Muzhchinavofrake;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;NomerDva;1
DobrodushnyjChinovnik;Undirected;SvetskajaDama;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;GospodinVShineli;1
ChinovnikRazgovorchivogoSvojstva;Undirected;Muzhchinavofrake;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;NeizvestnoKakojChelovek;1
Odin;Undirected;PervajaBekesha;1
MolodenkijChinovnik;Undirected;ProstoVral;1
NeizvestnyjGolos;Undirected;OdinIzNaroda;1
ChinovnikRazgovorchivogoSvojstva;Undirected;odnabekesha;1
AvtorPesy;Undirected;GolosserditogoChinovnikaNoKakvidnoOpytnogo;1
GospodinA;Undirected;Ofitser;1
AvtorPesy;Undirected;GospodinHladnokrovnyj;1
GospodinBezzabotnyjNaschetliteratury;Undirected;KrasivyjiPlotnyjGospodin;1
ChinovnikRazgovorchivogoSvojstva;Undirected;GospodinOtritsatelnogoSvojstva;1
GolosVNarode;Undirected;GolosVOdnomkontseTolpy;1
GolosVOdnomkontseTolpy;Undirected;ProstoVral;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GolosVNarode;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;OchenSkromnoOdetyjChelovek;1
