Source;Target;Weight
GospodinP;KnjazN;1
GolosVOdnomkontseTolpy;TretijGospodin;1
GospodinHladnokrovnogoSvojstva;VtorojGospodin;1
KrasivyjIPlotnyjGospodin;NeznakomyjSosed;1
GospodinDobrodushnogoSvojstva;PervyjOfitserIzTolpy;1
GospodinSDrugojStoronyGruppy;Ofitser;1
DamaSrednegoSveta;Ofitser;1
GolosIzTolpy;GolosSerditogoChinovnikaNoKakVidnoOpytnogo;1
GospodinB;GospodinP;1
PervyjLubitelIskusstva;VtorojLubitelIskusstva;1
GolosVNarode;PervyjOfitserIzTolpy;1
GolosDrugogoChinovnikaIzTolpy;PervyjOfitserIzTolpy;1
MuzhPervojDamy;MuzhVtorojDamy;1
Kupets;VtorojOfitserIzTolpy;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;NeznakomyjSosed;1
Kupets;NeznakomyjSosed;1
KrasivyjIPlotnyjGospodin;PervyjOfitserIzTolpy;1
GolosVOdnomkontseTolpy;PervyjNaStorone;1
GospodinA;OchenSkromnoOdetyjChelovek;2
GolosIzTolpy;VtorojOfitserIzTolpy;1
GospodinOtritsatelnogoSvojstva;GospodinSVesom;1
GospodinDobrodushnogoSvojstva;GospodinSDrugojStoronyGruppy;1
GospodinSVesom;PervyjOfitserIzTolpy;1
GospodinPolozhitelnogoSvojstva;KrasivyjIPlotnyjGospodin;1
GospodinSVesom;PervyjNaStorone;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;PervyjNaStorone;1
Neznakomets;PervyjOfitserIzTolpy;1
PjatyjLubitelIskusstva;VtorojLubitelIskusstva;1
ChinovnikVazhnojNaruzhnosti;GospodinDobrodushnogoSvojstva;1
GospodinSDrugojStoronyGruppy;PervyjNaStorone;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GospodinDobrodushnogoSvojstva;1
GospodinSVesom;Neznakomets;1
GospodinPolozhitelnogoSvojstva;GospodinSVesom;1
GolosGospodinaPooschritelnogoSvojstva;GolosVOdnomkontseTolpy;1
GolosVOdnomkontseTolpy;KrasivyjIPlotnyjGospodin;1
GolosIzTolpy;GospodinOtritsatelnogoSvojstva;1
GolosVNarode;VtorojGospodin;1
ChinovnikVazhnojNaruzhnosti;NeznakomyjSosed;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;VtorojGospodin;1
Literator;PervyjOfitser;1
NeizvestnyjGolos;ProstoVral;1
ChinovnikRazgovorchivogoSvojstva;GospodinVShineli;1
GospodinDobrodushnogoSvojstva;ProstoVral;1
GospodinSDrugojStoronyGruppy;ProstoVral;1
DrugojDrugojOfitser;PervyjOfitser;1
Kupets;Ofitser;1
ChinovnikVazhnojNaruzhnosti;DamaSrednegoSveta;1
GolosVDrugomKontse;GolosVNarode;1
GolosGospodinaPooschritelnogoSvojstva;Kupets;1
GolosDrugogoChinovnikaIzTolpy;TretijGospodin;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;KrasivyjIPlotnyjGospodin;1
GolosGospodinaPooschritelnogoSvojstva;RaznyeGolosa;1
GospodinSVesom;NeizvestnyjGolos;1
PervyjVprochemBlagorodnyj;TretijVprochemBlagorodnyj;1
GolosVDrugomKontse;GospodinDobrodushnogoSvojstva;1
ChinovnikVazhnojNaruzhnosti;VtorojOfitserIzTolpy;1
GospodinPolozhitelnogoSvojstva;NeznakomyjSosed;1
MolodajaDama;VtorajaDama;1
TretijGospodin;VtorojGospodin;1
Neznakomets;Ofitser;1
GospodinDobrodushnogoSvojstva;GospodinOtritsatelnogoSvojstva;1
GolosIzTolpy;RaznyeGolosa;1
GospodinHladnokrovnogoSvojstva;TretijGospodin;1
GolosVOdnomkontseTolpy;GospodinPolozhitelnogoSvojstva;1
GolosVNarode;VtorojOfitserIzTolpy;1
GolosIzTolpy;GolosVNarode;1
GospodinHladnokrovnogoSvojstva;NeznakomyjSosed;1
GospodinOtritsatelnogoSvojstva;GospodinSDrugojStoronyGruppy;1
GolosDrugogoChinovnikaIzTolpy;GolosVNarode;1
GolosIzTolpy;TretijGospodin;1
GolosVNarode;GolosVOdnomkontseTolpy;1
GolosVDrugomKontse;GospodinOtritsatelnogoSvojstva;1
GolosVOdnomkontseTolpy;Kupets;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;PervyjOfitserIzTolpy;1
GolosDrugogoChinovnikaIzTolpy;RaznyeGolosa;1
GolosVOdnomkontseTolpy;GospodinOtritsatelnogoSvojstva;1
ChinovnikVazhnojNaruzhnosti;GolosVOdnomkontseTolpy;1
GospodinB;GospodinV;1
GospodinSDrugojStoronyGruppy;TretijGospodin;1
GolosGospodinaPooschritelnogoSvojstva;NeizvestnyjGolos;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;Neznakomets;1
TretijGospodin;VtorojOfitserIzTolpy;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GospodinSVesom;1
ChetvertyjLubitelIskusstva;TretijLubitelIskusstva;1
GolosDrugogoChinovnikaIzTolpy;GospodinDobrodushnogoSvojstva;1
PervyjOfitserIzTolpy;ProstoVral;1
TretijLubitelIskusstva;VtorojLubitelIskusstva;1
KrasivyjIPlotnyjGospodin;Kupets;1
DobrodushnyjChinovnik;OdinIzGospod;1
GospodinPolozhitelnogoSvojstva;NeizvestnyjGolos;1
GolosIzTolpy;Kupets;1
GolosVDrugomKontse;KrasivyjIPlotnyjGospodin;1
GospodinSDrugojStoronyGruppy;Kupets;1
GolosIzTolpy;GospodinSDrugojStoronyGruppy;1
NeizvestnyjGolos;PervyjOfitserIzTolpy;1
DamaSrednegoSveta;Kupets;1
NeznakomyjSosed;VtorojGospodin;1
GospodinSDrugojStoronyGruppy;Neznakomets;1
GolosVNarode;GospodinPolozhitelnogoSvojstva;1
GospodinDobrodushnogoSvojstva;KrasivyjIPlotnyjGospodin;1
GospodinPolozhitelnogoSvojstva;RaznyeGolosa;1
PervyjOfitserIzTolpy;VtorojOfitserIzTolpy;1
GospodinHladnokrovnogoSvojstva;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;PervyjNaStorone;1
Neznakomets;VtorojGospodin;1
GospodinDobrodushnogoSvojstva;Neznakomets;1
GolosDrugogoChinovnikaIzTolpy;Ofitser;1
GospodinDobrodushnogoSvojstva;GospodinSVesom;1
GospodinSDrugojStoronyGruppy;NeznakomyjSosed;1
GolosVOdnomkontseTolpy;VtorojGospodin;1
GolosVDrugomKontse;GospodinSDrugojStoronyGruppy;1
NeznakomyjSosed;Ofitser;1
Kupets;VtorojGospodin;1
GolosDrugogoChinovnikaIzTolpy;Neznakomets;1
NeznakomyjSosed;ProstoVral;1
GolosVNarode;Neznakomets;1
GolosVDrugomKontse;NeizvestnyjGolos;1
GolosDrugogoChinovnikaIzTolpy;PervyjNaStorone;1
GolosIzTolpy;VtorojGospodin;1
GolosVDrugomKontse;Ofitser;1
GolosIzTolpy;GolosVOdnomkontseTolpy;1
Ofitser;VtorojGospodin;1
DamaSrednegoSveta;Neznakomets;1
ChinovnikVazhnojNaruzhnosti;NeizvestnyjGolos;1
ChinovnikRazgovorchivogoSvojstva;PervyjHoroshoOdetyj;1
ChetvertyjLubitelIskusstva;VtorojLubitelIskusstva;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;VtorojGospodin;1
GospodinOtritsatelnogoSvojstva;KrasivyjIPlotnyjGospodin;1
KrasivyjIPlotnyjGospodin;Ofitser;1
GolosGospodinaPooschritelnogoSvojstva;GolosVNarode;1
GolosDrugogoChinovnikaIzTolpy;GospodinSVesom;1
GospodinPolozhitelnogoSvojstva;PervyjOfitserIzTolpy;1
MuzhchinaVoFrake;SvetskajaDama;1
GolosDrugogoChinovnikaIzTolpy;NeizvestnyjGolos;1
ChinovnikVazhnojNaruzhnosti;GospodinSDrugojStoronyGruppy;1
PervyjHoroshoOdetyj;VtorojHoroshoOdetyj;1
ChinovnikVazhnojNaruzhnosti;ProstoVral;1
GolosVOdnomkontseTolpy;GospodinHladnokrovnogoSvojstva;1
Drugoj;GospodinNeskolkobezzabotnyjNaschetliteratury;1
GolosDrugogoChinovnikaIzTolpy;ProstoVral;1
GospodinSDrugojStoronyGruppy;PervyjOfitserIzTolpy;1
KrasivyjIPlotnyjGospodin;NeizvestnyjGolos;1
Ofitser;VtorojOfitserIzTolpy;1
PervyjLubitelIskusstva;PjatyjLubitelIskusstva;1
GolosGospodinaPooschritelnogoSvojstva;GospodinOtritsatelnogoSvojstva;1
Neznakomets;TretijGospodin;1
GospodinHladnokrovnogoSvojstva;PervyjNaStorone;1
GospodinPolozhitelnogoSvojstva;VtorojGospodin;1
GolosDrugogoChinovnikaIzTolpy;VtorojOfitserIzTolpy;1
GolosIzTolpy;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GolosGospodinaPooschritelnogoSvojstva;GolosSerditogoChinovnikaNoKakVidnoOpytnogo;1
Kupets;NeizvestnyjGolos;1
GospodinDobrodushnogoSvojstva;NeizvestnyjGolos;1
GolosIzTolpy;NeznakomyjSosed;1
Ofitser;ProstoVral;1
GolosVNarode;GospodinOtritsatelnogoSvojstva;1
MuzhPervojDamy;VtorajaDama;1
DamaSrednegoSveta;GolosIzTolpy;1
NeznakomyjSosed;VtorojOfitserIzTolpy;1
Neznakomets;RaznyeGolosa;1
NeznakomyjSosed;TretijGospodin;1
GospodinSVesom;RaznyeGolosa;1
GospodinPolozhitelnogoSvojstva;Neznakomets;1
ChinovnikVazhnojNaruzhnosti;GolosDrugogoChinovnikaIzTolpy;1
GolosDrugogoChinovnikaIzTolpy;GolosVDrugomKontse;1
ChinovnikVazhnojNaruzhnosti;Kupets;1
GospodinDobrodushnogoSvojstva;Ofitser;1
DamaSrednegoSveta;GolosGospodinaPooschritelnogoSvojstva;1
GospodinDobrodushnogoSvojstva;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
MolodenkijChinovnikUklonchivogoSvojstva;VtorojHoroshoOdetyj;1
Kupets;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
ChinovnikVazhnojNaruzhnosti;GolosIzTolpy;1
GolosVDrugomKontse;TretijGospodin;1
GolosIzTolpy;GospodinSVesom;1
GolosIzTolpy;GospodinDobrodushnogoSvojstva;1
ChinovnikVazhnojNaruzhnosti;PervyjNaStorone;1
RaznyeGolosa;VtorojOfitserIzTolpy;1
GospodinSVesom;Kupets;1
ProstoVral;VtorojGospodin;1
PervyjOfitserIzTolpy;VtorojGospodin;1
GospodinA;OchenSkromnoOdetyjChelov;1
GolosVNarode;TretijGospodin;1
GolosGospodinaPooschritelnogoSvojstva;VtorojOfitserIzTolpy;1
GospodinHladnokrovnogoSvojstva;GospodinOtritsatelnogoSvojstva;1
ChinovnikVazhnojNaruzhnosti;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GospodinSDrugojStoronyGruppy;VtorojGospodin;1
GospodinSVesom;Ofitser;1
GolosDrugogoChinovnikaIzTolpy;KrasivyjIPlotnyjGospodin;1
OdinIzGospod;OtstavshijChinovnik;1
DamaSrednegoSveta;GospodinSVesom;1
PervyjNaStorone;RaznyeGolosa;1
GospodinN;VtorajaDama;1
KrasivyjIPlotnyjGospodin;PervyjNaStorone;1
GolosIzTolpy;GolosVDrugomKontse;1
GospodinSDrugojStoronyGruppy;VtorojOfitserIzTolpy;1
ChinovnikVazhnojNaruzhnosti;KrasivyjIPlotnyjGospodin;1
Kupets;Neznakomets;1
GospodinOtritsatelnogoSvojstva;VtorojOfitserIzTolpy;1
GolosDrugogoChinovnikaIzTolpy;NeznakomyjSosed;1
GolosGospodinaPooschritelnogoSvojstva;GospodinPolozhitelnogoSvojstva;1
GospodinN;MuzhPervojDamy;1
NeizvestnyjGolos;Ofitser;1
GolosGospodinaPooschritelnogoSvojstva;ProstoVral;1
GolosVOdnomkontseTolpy;NeizvestnyjGolos;1
Ofitser;TretijGospodin;1
GolosVOdnomkontseTolpy;GospodinDobrodushnogoSvojstva;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;NeznakomyjSosed;1
DamaSrednegoSveta;GospodinSDrugojStoronyGruppy;1
NeizvestnyjGolos;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GospodinBezzabotnyjNaschetliteratury;GospodinNeskolkobezzabotnyjNaschetliteratury;1
GospodinOtritsatelnogoSvojstva;NeizvestnyjGolos;1
GospodinPolozhitelnogoSvojstva;ProstoVral;1
GolosGospodinaPooschritelnogoSvojstva;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
DamaSrednegoSveta;GolosVNarode;1
DrugajaBekesha;OdnaBekesha;2
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GospodinHladnokrovnogoSvojstva;GospodinPolozhitelnogoSvojstva;1
Neznakomets;NeznakomyjSosed;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;Neznakomets;1
GolosGospodinaPooschritelnogoSvojstva;GospodinDobrodushnogoSvojstva;1
GolosVOdnomkontseTolpy;GospodinSDrugojStoronyGruppy;1
PervyjZritel;VtorojZritel;1
DamaSrednegoSveta;GolosSerditogoChinovnikaNoKakVidnoOpytnogo;1
GolosGospodinaPooschritelnogoSvojstva;Ofitser;1
GolosVDrugomKontse;GolosVOdnomkontseTolpy;1
Neznakomets;VtorojOfitserIzTolpy;1
DamaSrednegoSveta;ProstoVral;1
KrasivyjIPlotnyjGospodin;ProstoVral;1
TretijMujchina;VtorojMujchina;1
DamaSrednegoSveta;RaznyeGolosa;1
GospodinOtritsatelnogoSvojstva;ProstoVral;1
GospodinSVesom;KrasivyjIPlotnyjGospodin;1
GolosDrugogoChinovnikaIzTolpy;GolosIzTolpy;1
GolosVNarode;NeznakomyjSosed;1
GospodinDobrodushnogoSvojstva;NeznakomyjSosed;1
DamaSrednegoSveta;GospodinPolozhitelnogoSvojstva;1
NeizvestnyjGolos;NeznakomyjSosed;1
NeizvestnoKakojChelovek;PervyjOfitser;1
GospodinSVesom;ProstoVral;1
ChinovnikVazhnojNaruzhnosti;GolosSerditogoChinovnikaNoKakVidnoOpytnogo;1
GolosVDrugomKontse;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GolosVOdnomkontseTolpy;PervyjOfitserIzTolpy;1
KrasivyjIPlotnyjGospodin;VtorojGospodin;1
PervyjOfitserIzTolpy;RaznyeGolosa;1
NeizvestnyjGolos;RaznyeGolosa;1
Kupets;ProstoVral;1
GolosVDrugomKontse;PervyjOfitserIzTolpy;1
GospodinDobrodushnogoSvojstva;RaznyeGolosa;1
GolosVNarode;KrasivyjIPlotnyjGospodin;1
GospodinVShineli;VtorojHoroshoOdetyj;1
DamaSrednegoSveta;NeznakomyjSosed;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GolosVDrugomKontse;1
GospodinN;MolodajaDama;1
GolosIzTolpy;GospodinHladnokrovnogoSvojstva;1
GolosIzTolpy;PervyjOfitserIzTolpy;1
ProstoVral;RaznyeGolosa;1
GolosVNarode;GospodinDobrodushnogoSvojstva;1
GolosDrugogoChinovnikaIzTolpy;GospodinHladnokrovnogoSvojstva;1
GolosVDrugomKontse;RaznyeGolosa;1
Statskij;Voennyj;1
PervyjNaStorone;PervyjOfitserIzTolpy;1
GolosDrugogoChinovnikaIzTolpy;GolosSerditogoChinovnikaNoKakVidnoOpytnogo;1
GolosGospodinaPooschritelnogoSvojstva;PervyjOfitserIzTolpy;1
GospodinHladnokrovnogoSvojstva;VtorojOfitserIzTolpy;1
GospodinDobrodushnogoSvojstva;TretijGospodin;1
Neznakomets;PervyjNaStorone;1
NeizvestnoKakojChelovek;VtorojOfitser;1
ChetvertyjLubitelIskusstva;PjatyjLubitelIskusstva;1
GolosVNarode;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
NeznakomyjSosed;PervyjNaStorone;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;Kupets;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;PervyjOfitserIzTolpy;1
RaznyeGolosa;VtorojGospodin;1
GolosVOdnomkontseTolpy;Ofitser;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GospodinOtritsatelnogoSvojstva;1
KrasivyjIPlotnyjGospodin;Neznakomets;1
ChinovnikVazhnojNaruzhnosti;TretijGospodin;1
GospodinOtritsatelnogoSvojstva;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GolosVNarode;GospodinSVesom;1
ChinovnikVazhnojNaruzhnosti;Ofitser;1
GolosGospodinaPooschritelnogoSvojstva;VtorojGospodin;1
GospodinOtritsatelnogoSvojstva;PervyjOfitserIzTolpy;1
DrugojChinovnik;OdinChinovnik;1
GospodinDobrodushnogoSvojstva;PervyjNaStorone;1
GolosGospodinaPooschritelnogoSvojstva;KrasivyjIPlotnyjGospodin;1
GospodinSVesom;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GospodinA;GospodinB;2
GolosGospodinaPooschritelnogoSvojstva;NeznakomyjSosed;1
GolosVDrugomKontse;PervyjNaStorone;1
DamaSrednegoSveta;VtorojGospodin;1
GospodinDobrodushnogoSvojstva;GospodinPolozhitelnogoSvojstva;1
DamaSrednegoSveta;GolosVOdnomkontseTolpy;1
GolosVDrugomKontse;GospodinPolozhitelnogoSvojstva;1
NeznakomyjSosed;RaznyeGolosa;1
VtorojGospodin;VtorojOfitserIzTolpy;1
DamaSrednegoSveta;GospodinDobrodushnogoSvojstva;1
GolosVOdnomkontseTolpy;NeznakomyjSosed;1
GolosDrugogoChinovnikaIzTolpy;VtorojGospodin;1
PervyjNaStorone;VtorojOfitserIzTolpy;1
GospodinB;OchenSkromnoOdetyjChelov;1
ChetvertyjLubitelIskusstva;PervyjLubitelIskusstva;1
GolosIzTolpy;NeizvestnyjGolos;1
Kupets;TretijGospodin;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;Ofitser;1
GolosDrugogoChinovnikaIzTolpy;GospodinOtritsatelnogoSvojstva;1
GospodinSVesom;VtorojGospodin;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GospodinPolozhitelnogoSvojstva;1
Kupets;PervyjNaStorone;1
PervyjMujchina;VtorojMujchina;1
DamaSrednegoSveta;PervyjNaStorone;1
GospodinSVesom;VtorojOfitserIzTolpy;1
NomerDva;NomerOdin;1
ChinovnikVazhnojNaruzhnosti;GospodinOtritsatelnogoSvojstva;1
ChinovnikVazhnojNaruzhnosti;VtorojGospodin;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;VtorojOfitserIzTolpy;1
GolosGospodinaPooschritelnogoSvojstva;PervyjNaStorone;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;VtorojOfitserIzTolpy;1
KrasivyjIPlotnyjGospodin;VtorojOfitserIzTolpy;1
GospodinVShineli;MolodenkijChinovnikUklonchivogoSvojstva;1
GospodinOtritsatelnogoSvojstva;Neznakomets;1
DamaSrednegoSveta;TretijGospodin;1
GospodinDobrodushnogoSvojstva;VtorojGospodin;1
PervyjLubitelIskusstva;TretijLubitelIskusstva;1
Kupets;RaznyeGolosa;1
GolosVDrugomKontse;GospodinSVesom;1
PjatyjLubitelIskusstva;TretijLubitelIskusstva;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GolosVOdnomkontseTolpy;1
GolosVNarode;ProstoVral;1
GospodinPolozhitelnogoSvojstva;Kupets;1
Ofitser;PervyjNaStorone;1
NeizvestnyjGolos;TretijGospodin;1
GolosVOdnomkontseTolpy;VtorojOfitserIzTolpy;1
DobrodushnyjChinovnik;OtstavshijChinovnik;1
GospodinSDrugojStoronyGruppy;GospodinSVesom;1
GolosDrugogoChinovnikaIzTolpy;GospodinPolozhitelnogoSvojstva;1
GolosVOdnomkontseTolpy;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GolosVOdnomkontseTolpy;GospodinSVesom;1
ChinovnikVazhnojNaruzhnosti;PervyjOfitserIzTolpy;1
ChinovnikVazhnojNaruzhnosti;GospodinPolozhitelnogoSvojstva;1
GolosDrugogoChinovnikaIzTolpy;Kupets;1
PervyjOfitser;VtorojOfitser;3
GospodinP;GospodinV;3
MolodajaDama;MuzhVtorojDamy;1
GospodinPolozhitelnogoSvojstva;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GospodinPolozhitelnogoSvojstva;VtorojOfitserIzTolpy;1
GospodinOtritsatelnogoSvojstva;Kupets;1
Ofitser;PervyjOfitserIzTolpy;1
ChinovnikVazhnojNaruzhnosti;GolosGospodinaPooschritelnogoSvojstva;1
GospodinPolozhitelnogoSvojstva;PervyjNaStorone;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GospodinHladnokrovnogoSvojstva;1
DamaSrednegoSveta;GolosVDrugomKontse;1
DamaSrednegoSveta;NeizvestnyjGolos;1
GolosVDrugomKontse;GospodinHladnokrovnogoSvojstva;1
GolosVNarode;Ofitser;1
GospodinVShineli;PervyjHoroshoOdetyj;1
GospodinOtritsatelnogoSvojstva;RaznyeGolosa;1
GolosVNarode;NeizvestnyjGolos;1
MuzhchinaVMundire;MuzhchinaVoFrake;1
GolosVNarode;Kupets;1
DamaSrednegoSveta;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GolosVNarode;PervyjNaStorone;1
GospodinHladnokrovnogoSvojstva;Kupets;1
OdinDrugojOfitser;VtorojOfitser;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;ProstoVral;1
GolosVDrugomKontse;Neznakomets;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;ProstoVral;1
GospodinPolozhitelnogoSvojstva;Ofitser;1
GospodinOtritsatelnogoSvojstva;GospodinPolozhitelnogoSvojstva;1
GospodinHladnokrovnogoSvojstva;RaznyeGolosa;1
NeznakomyjSosed;PervyjOfitserIzTolpy;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;GolosVNarode;1
KrasivyjIPlotnyjGospodin;NevzrachnyjNoJadovitogoSvojstvaGospodin;1
GolosGospodinaPooschritelnogoSvojstva;Neznakomets;1
OchenSkromnoOdetyjChelov;OchenSkromnoOdetyjChelovek;1
DamaSrednegoSveta;KrasivyjIPlotnyjGospodin;1
GolosVNarode;GospodinSDrugojStoronyGruppy;1
GospodinPolozhitelnogoSvojstva;GospodinSDrugojStoronyGruppy;1
GospodinOtritsatelnogoSvojstva;PervyjNaStorone;1
ProstoVral;TretijGospodin;1
GolosIzTolpy;GospodinPolozhitelnogoSvojstva;1
GospodinOtritsatelnogoSvojstva;TretijGospodin;1
GospodinHladnokrovnogoSvojstva;Neznakomets;1
GolosVDrugomKontse;NeznakomyjSosed;1
PervyjNaStorone;TretijGospodin;1
Neznakomets;ProstoVral;1
GospodinHladnokrovnogoSvojstva;Ofitser;1
GolosVDrugomKontse;VtorojOfitserIzTolpy;1
NevzrachnyjNoJadovitogoSvojstvaGospodin;TretijGospodin;1
PervyjMujchina;TretijMujchina;1
GolosVOdnomkontseTolpy;RaznyeGolosa;1
GospodinHladnokrovnogoSvojstva;GospodinSDrugojStoronyGruppy;1
PervyjCommeIlFaut;VtorojCommeIlFaut;1
MuzhchinaVMundire;SvetskajaDama;1
NeizvestnyjGolos;PervyjNaStorone;1
Literator;NeizvestnoKakojChelovek;1
GolosIzTolpy;Ofitser;1
RaznyeGolosa;TretijGospodin;1
GolosGospodinaPooschritelnogoSvojstva;GospodinHladnokrovnogoSvojstva;1
GolosGospodinaPooschritelnogoSvojstva;TretijGospodin;1
GospodinSVesom;TretijGospodin;1
DrugojDrugojOfitser;OdinDrugojOfitser;1
Literator;VtorojOfitser;1
KrasivyjIPlotnyjGospodin;TretijGospodin;1
GolosDrugogoChinovnikaIzTolpy;GolosGospodinaPooschritelnogoSvojstva;1
Ofitser;RaznyeGolosa;1
GolosSerditogoChinovnikaNoKakVidnoOpytnogo;TretijGospodin;1
GolosVDrugomKontse;Kupets;1
GospodinSDrugojStoronyGruppy;RaznyeGolosa;1
ProstoVral;VtorojOfitserIzTolpy;1
