Source;Target;Weight
Baryshnja;Kotelnikov;1
ArhierejskijHor;Djakon;1
OIvan;Sabinin;1
KtoTo;MolodojAkter;1
ONikolaj;Olenina;1
SobornyjHor;Zonenshtejn;1
Sabinin;Vtolpe;1
Djachok;KtoTo;1
Djakon;Komik;1
ONikolaj;TovarischProkurora;1
Komik;OAleksej;1
OAleksej;Student;1
Kotelnikov;Kuzma;1
KtoTo;Olenina;1
OAleksej;Ofitseriztolpy;1
Hor;OAleksej;1
Student;Zonenshtejn;1
Djachok;OIvan;1
Djakon;Kokoshkin;1
OAleksej;Volgin;1
DamaVChernom;Kotelnikov;1
Matveev;Ofitseriztolpy;1
OIvan;SobornyjHor;1
Djakon;Student;1
Patronnikov;Student;1
Djakon;ONikolaj;1
Olenina;TovarischProkurora;1
Kokoshkin;OIvan;1
Patronnikov;TovarischProkurora;1
Komik;MolodojAkter;1
KtoTo;Patronnikov;1
Djakon;Zonenshtejn;1
Kokoshkin;Ofitseriztolpy;1
Kotelnikov;KtoTo;1
OIvan;Zonenshtejn;1
Matveev;OIvan;1
Djachok;Matveev;1
Kokoshkin;Olenina;1
KtoTo;Kuzma;1
Hor;Olenina;1
Baryshnja;Olenina;1
Kokoshkin;Vtolpe;1
Hor;ONikolaj;1
SobornyjHor;Student;1
Komik;ONikolaj;1
TovarischProkurora;Vtolpe;1
DamaVChernom;Kuzma;1
OAleksej;SobornyjHor;1
Djachok;Vtolpe;1
DamaVChernom;MolodojAkter;1
Matveev;Student;1
Kotelnikov;Olenina;1
ArhierejskijHor;Volgin;1
Djakon;Olenina;1
Baryshnja;Volgin;1
KtoTo;Sabinin;1
ArhierejskijHor;Student;1
OIvan;ONikolaj;1
Komik;SobornyjHor;1
KtoTo;Student;1
OIvan;Student;1
Komik;OIvan;1
KtoTo;SobornyjHor;1
Matveev;Zonenshtejn;1
MolodojAkter;ONikolaj;1
Komik;Ofitseriztolpy;1
Kuzma;Zonenshtejn;1
Komik;Patronnikov;1
KtoTo;Matveev;1
Ofitseriztolpy;Zonenshtejn;1
Kuzma;SobornyjHor;1
Kokoshkin;Kokoshkina;1
Damy;Ofitseriztolpy;1
Olenina;Student;1
DamaVChernom;Sabinin;1
Olenina;Patronnikov;1
Djachok;Olenina;1
Student;TovarischProkurora;1
Djakon;TovarischProkurora;1
Baryshnja;Djachok;1
Damy;Hor;1
Damy;Djachok;1
Sabinin;Zonenshtejn;1
Patronnikov;SobornyjHor;1
Olenina;Sabinin;1
Komik;Sabinin;1
Hor;Matveev;1
DamaVChernom;OIvan;1
Kotelnikov;Zonenshtejn;1
Kokoshkina;ONikolaj;1
Damy;Vtolpe;1
Patronnikov;Zonenshtejn;1
Kokoshkin;Volgin;1
Kokoshkin;Kotelnikov;1
Matveev;Vtolpe;1
ONikolaj;Patronnikov;1
ArhierejskijHor;OAleksej;1
OAleksej;Vtolpe;1
Matveev;MolodojAkter;1
DamaVChernom;Zonenshtejn;1
Djachok;Kokoshkina;1
Damy;OAleksej;1
Hor;Sabinin;1
Ofitseriztolpy;SobornyjHor;1
Kokoshkina;Volgin;1
Baryshnja;Damy;1
KtoTo;OIvan;1
DamaVChernom;ONikolaj;1
Ofitseriztolpy;TovarischProkurora;1
Hor;Komik;1
ArhierejskijHor;SobornyjHor;1
Baryshnja;TovarischProkurora;1
Komik;KtoTo;1
Kuzma;Sabinin;1
Kotelnikov;Sabinin;1
Kuzma;Ofitseriztolpy;1
Kokoshkin;KtoTo;1
Damy;Djakon;1
Damy;MolodojAkter;1
Kokoshkin;TovarischProkurora;1
Kotelnikov;Student;1
Kokoshkina;KtoTo;1
Kokoshkin;OAleksej;1
Damy;Olenina;1
DamaVChernom;Volgin;1
Kotelnikov;TovarischProkurora;1
Ofitseriztolpy;Student;1
Baryshnja;OIvan;1
ArhierejskijHor;Komik;1
Sabinin;TovarischProkurora;1
Kuzma;OIvan;1
Olenina;Vtolpe;1
Djachok;Djakon;1
Hor;Volgin;1
Student;Vtolpe;1
Djachok;Komik;1
ArhierejskijHor;OIvan;1
Djakon;SobornyjHor;1
Kuzma;TovarischProkurora;1
Kuzma;ONikolaj;1
Hor;Kuzma;1
Kotelnikov;MolodojAkter;1
Kuzma;MolodojAkter;1
Kokoshkina;Patronnikov;1
ONikolaj;Ofitseriztolpy;1
Damy;Sabinin;1
DamaVChernom;OAleksej;1
Kuzma;Vtolpe;1
KtoTo;TovarischProkurora;1
Djachok;Kuzma;1
MolodojAkter;Olenina;1
ONikolaj;Vtolpe;1
ArhierejskijHor;ONikolaj;1
KtoTo;ONikolaj;1
DamaVChernom;Hor;1
ArhierejskijHor;Sabinin;1
Kotelnikov;ONikolaj;1
MolodojAkter;SobornyjHor;1
Baryshnja;Komik;1
Olenina;Volgin;1
Baryshnja;Kokoshkin;1
ArhierejskijHor;Djachok;1
DamaVChernom;Vtolpe;1
ArhierejskijHor;Damy;1
Damy;Student;1
Hor;SobornyjHor;1
OIvan;Volgin;1
ArhierejskijHor;Kotelnikov;1
OAleksej;Sabinin;1
Olenina;SobornyjHor;1
Baryshnja;Patronnikov;1
Kokoshkina;Komik;1
Djakon;MolodojAkter;1
OAleksej;OIvan;1
Baryshnja;Ofitseriztolpy;1
Kokoshkin;ONikolaj;1
Djakon;Sabinin;1
Matveev;Olenina;1
Komik;Student;1
Damy;Matveev;1
Damy;Kotelnikov;1
Djakon;OIvan;1
Matveev;Sabinin;1
Djachok;Patronnikov;1
Sabinin;SobornyjHor;1
Baryshnja;OAleksej;1
Kokoshkina;Matveev;1
Patronnikov;Volgin;1
Kokoshkina;SobornyjHor;1
Djachok;Hor;1
Kokoshkina;MolodojAkter;1
Ofitseriztolpy;Sabinin;1
Djachok;Volgin;1
Djachok;Kokoshkin;1
Matveev;Volgin;1
KtoTo;Volgin;1
Kokoshkina;Kuzma;1
Kotelnikov;Vtolpe;1
Patronnikov;Sabinin;1
MolodojAkter;Patronnikov;1
Kokoshkin;Komik;1
DamaVChernom;Olenina;1
Djakon;Kotelnikov;1
Djakon;Patronnikov;1
TovarischProkurora;Zonenshtejn;1
DamaVChernom;Patronnikov;1
SobornyjHor;TovarischProkurora;1
MolodojAkter;Ofitseriztolpy;1
Volgin;Vtolpe;1
Matveev;TovarischProkurora;1
Kokoshkina;Kotelnikov;1
Kuzma;Patronnikov;1
Baryshnja;Zonenshtejn;1
Baryshnja;Student;1
OAleksej;Patronnikov;1
Damy;Volgin;1
ArhierejskijHor;Hor;1
Hor;Kokoshkina;1
Djachok;MolodojAkter;1
Djachok;OAleksej;1
Djachok;ONikolaj;1
ArhierejskijHor;TovarischProkurora;1
Djachok;Sabinin;1
Kuzma;OAleksej;1
Djachok;TovarischProkurora;1
Ofitseriztolpy;Vtolpe;1
Hor;Ofitseriztolpy;1
Damy;Kokoshkin;1
Djakon;OAleksej;1
Djachok;Ofitseriztolpy;1
Hor;Kokoshkin;1
Baryshnja;ONikolaj;1
Hor;Vtolpe;1
ArhierejskijHor;Kokoshkina;1
KtoTo;Ofitseriztolpy;1
Djachok;SobornyjHor;1
OIvan;Ofitseriztolpy;1
Komik;Matveev;1
ArhierejskijHor;Patronnikov;1
OAleksej;TovarischProkurora;1
Hor;KtoTo;1
Kotelnikov;OAleksej;1
DamaVChernom;Student;1
Kuzma;Olenina;1
Kotelnikov;Patronnikov;1
Djakon;Kuzma;1
Komik;Zonenshtejn;1
ArhierejskijHor;Kuzma;1
Patronnikov;Vtolpe;1
Hor;Zonenshtejn;1
Damy;KtoTo;1
Djakon;Matveev;1
Kokoshkina;OAleksej;1
ONikolaj;Student;1
Kokoshkina;Vtolpe;1
Kotelnikov;Matveev;1
OIvan;TovarischProkurora;1
Damy;OIvan;1
ArhierejskijHor;Matveev;1
ONikolaj;Zonenshtejn;1
Kokoshkin;Kuzma;1
Djachok;Student;1
Kotelnikov;OIvan;1
Sabinin;Student;1
Damy;Zonenshtejn;1
Ofitseriztolpy;Patronnikov;1
MolodojAkter;TovarischProkurora;1
Volgin;Zonenshtejn;1
DamaVChernom;Damy;1
Kokoshkina;Sabinin;1
ArhierejskijHor;Zonenshtejn;1
MolodojAkter;Sabinin;1
ArhierejskijHor;Baryshnja;1
Kokoshkina;Zonenshtejn;1
OAleksej;Olenina;1
DamaVChernom;Matveev;1
Hor;Patronnikov;1
DamaVChernom;Komik;1
Damy;TovarischProkurora;1
OIvan;Vtolpe;1
Baryshnja;SobornyjHor;1
Hor;Kotelnikov;1
Ofitseriztolpy;Olenina;1
Komik;TovarischProkurora;1
Komik;Volgin;1
Kuzma;Student;1
Matveev;SobornyjHor;1
Olenina;Zonenshtejn;1
ONikolaj;Sabinin;1
OIvan;Olenina;1
