"";"name";"betweenness";"closeness";"strength";"degree";"average_distance";"graph_density";"file";"author"
"423";"Devushki";0,0769230769230769;0,0476190476190476;16;13;21;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"424";"Starik";0;0,0384615384615385;8;8;26;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"425";"AnnaIvanovna";0,476923076923077;0,05;38;14;20;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"426";"Korshunov";0,4;0,0476190476190476;35;13;21;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"427";"Guslin";9,61428571428571;0,0555555555555556;37;16;18;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"428";"Liza";0,476923076923077;0,05;35;14;20;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"429";"LjubimKarpych";0,0769230769230769;0,0416666666666667;19;10;24;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"430";"GusliniMitja";0;0,03125;2;2;32;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"431";"Razljuljaev";3,02454212454212;0,0555555555555556;49;16;18;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"432";"LjubovGordeevna";0,476923076923077;0,05;58;14;20;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"433";"Mitja";3,02454212454212;0,0555555555555556;52;16;18;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"434";"GordejKarpych";0,476923076923077;0,05;40;14;20;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"435";"Vozhak";0;0,0384615384615385;8;8;26;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"436";"Masha";0,476923076923077;0,05;35;14;20;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"437";"jagostja";2,12454212454212;0,0526315789473684;22;15;19;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"438";"Ivan";0,111111111111111;0,1;38;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"439";"Ogudalova";0,111111111111111;0,1;46;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"440";"Karandyshev";0,111111111111111;0,1;46;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"441";"Larisa";0,111111111111111;0,1;49;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"442";"Paratov";0,111111111111111;0,1;63;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"443";"EvfrosinjaPotapovna";0;0,0909090909090909;15;9;11;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"444";"Knurov";0,111111111111111;0,1;55;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"445";"Ilja";0,111111111111111;0,1;15;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"446";"Robinzon";0,111111111111111;0,1;57;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"447";"Gavrilo";0;0,0909090909090909;23;9;11;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"448";"Vozhevatov";0,111111111111111;0,1;67;10;10;0,981818181818182;"Ostrovskij_Bespridannitsa.csv";"Ostrovskij"
"449";"Dikoj";1,92857142857143;0,0333333333333333;27;14;30;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"450";"Odiniznaroda";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"451";"Boris";15,5285714285714;0,0454545454545455;43;22;22;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"452";"Drugoj_1";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"453";"Drugoj_2";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"454";"Varvara";1,92857142857143;0,0333333333333333;35;14;30;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"455";"Kabanova";15,5285714285714;0,0454545454545455;45;22;22;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"456";"Kabanov";15,5285714285714;0,0454545454545455;45;22;22;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"457";"Glasha";4;0,0357142857142857;25;16;28;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"458";"Shapkin";0;0,0294117647058824;10;10;34;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"459";"Katerina";15,5285714285714;0,0454545454545455;41;22;22;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"460";"Kuligin";15,5285714285714;0,0454545454545455;40;22;22;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"461";"Zhenschina";0;0,0294117647058824;10;10;34;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"462";"Barynja";1,125;0,032258064516129;20;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"463";"Odinizvozvrativshihsja";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"464";"Feklusha";0,375;0,0303030303030303;22;11;33;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"465";"Kudrjash";0;0,0294117647058824;13;10;34;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"466";"pervyj_dejstvije_4";0;0,0294117647058824;10;10;34;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"467";"Tretij";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"468";"Neskolkogolosov";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"469";"pervyj_dejstvije_5";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"470";"vtoroj_dejstvije_4";0;0,0294117647058824;10;10;34;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"471";"vtoroj_dejstvije_5";0;0,032258064516129;13;13;31;0,656126482213439;"Ostrovskij_Groza.csv";"Ostrovskij"
"472";"Bolshov";0;0,142857142857143;37;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"473";"Podhaljuzin";0;0,142857142857143;38;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"474";"Fominishna";0;0,142857142857143;25;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"475";"Rispolozhenskij";0;0,142857142857143;25;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"476";"Lipochka";0;0,142857142857143;37;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"477";"AgrafenaKondratevna";0;0,142857142857143;48;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"478";"Tishka";0;0,142857142857143;14;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"479";"UstinjaNaumovna";0;0,142857142857143;38;7;7;1;"Ostrovskij_Svoi_ljudi_ó_sochtemsja.csv";"Ostrovskij"
"480";"Glafira";1,83333333333333;0,0833333333333333;24;8;12;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"481";"Berkutov";3,58333333333333;0,0909090909090909;28;9;11;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"482";"Kupavina";3,23333333333333;0,0909090909090909;47;9;11;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"483";"Lynjaev";3,23333333333333;0,0909090909090909;31;9;11;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"484";"Goretskij";0;0,0625;4;4;16;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"485";"Chugunov";3,23333333333333;0,0909090909090909;20;9;11;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"486";"Anfusa";0,4;0,0769230769230769;30;7;13;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"487";"Murzavetskaja";1,48333333333333;0,0833333333333333;29;8;12;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"488";"Lakej";0;0,0625;8;4;16;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"489";"Pavlin";0;0,0625;6;4;16;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
"490";"Murzavetskij";0;0,0666666666666667;17;5;15;0,690909090909091;"Ostrovskij_Volki_i_ovtsy.csv";"Ostrovskij"
