Source;Type;Target;Weight
ChelovekSFakelom;Undirected;Chernyj;1
ObydennyjGolos;Undirected;Zodchij;1
GolosTretego;Undirected;VtorojNeizvestnyj;1
PervyjNeizvestnyj;Undirected;VtorojRabochij_1;1
DrugojRabochij_3;Undirected;TretijRabochij_3;1
VtorojFrant;Undirected;VtorojRabochij_1;1
PervyjFrant;Undirected;Shut;1
ObydennyjGolos;Undirected;PervyjIzTolpy;1
ChelovekSFakelom;Undirected;VtorojIzTolpy;1
ChelovekVChernom;Undirected;Chernyj;1
PervyjRabochij_2;Undirected;TretijRabochij_3;1
Junosha;Undirected;PervyjFrant;1
Junosha;Undirected;PervyjRabochij_1;1
GolosTretego;Undirected;VtorojFrant;1
GolosTretEgo;Undirected;PervyjFrant;1
Chernyj;Undirected;Shut;2
Nischaja;Undirected;ObydennyjGolos;1
TretijRabochij_3;Undirected;Zolotoj;1
Devushka;Undirected;PervyjNeizvestnyj;1
ChelovekSFakelom;Undirected;PervyjIzTolpy;1
PervyjFrant;Undirected;Zolotoj;1
PervyjRabochij_2;Undirected;Poet;1
Poet;Undirected;Rabochij_3;1
GolosaVTolpe;Undirected;Zolotoj;2
Shut;Undirected;VtorojRabochij_2;1
GolosaVTolpe;Undirected;ObydennyjGolos;1
Junosha;Undirected;VtorojFrant;1
Junosha;Undirected;VtorojNeizvestnyj;1
PervyjNeizvestnyj;Undirected;VtorojNeizvestnyj;1
PervyjRabochij_2;Undirected;Zolotoj;1
DrugojRabochij_3;Undirected;VtorojFrant;1
TretijRabochij_3;Undirected;VtorojFrant;1
Nischaja;Undirected;Shut;1
Shut;Undirected;Zolotoj;2
VtorojRabochij_2;Undirected;Zodchij;1
ChelovekSFakelom;Undirected;Poet;1
DochZodchego;Undirected;DrugojRabochij_3;1
Junosha;Undirected;ProdavschitsaRoz;1
DochZodchego;Undirected;Zodchij;2
Shut;Undirected;Zodchij;2
PervyjNeizvestnyj;Undirected;ProdavschitsaRoz;1
GolosaVTolpe;Undirected;Poet;2
DochZodchego;Undirected;TretijRabochij_3;1
Nischaja;Undirected;Poet;1
VtorojFrant;Undirected;VtorojRabochij_2;1
ChelovekVChernom;Undirected;GolosaVTolpe;1
Poet;Undirected;Zodchij;2
TretijRabochij_3;Undirected;VtorojRabochij_2;1
PervyjFrant;Undirected;Poet;1
DrugojRabochij_3;Undirected;Shut;1
Nischaja;Undirected;VtorojIzTolpy;1
DrugojRabochij_3;Undirected;PervyjFrant;1
DochZodchego;Undirected;GolosNischego;1
PervyjRabochij_2;Undirected;Shut;1
Rabochij_3;Undirected;Shut;1
GolosTretego;Undirected;PervyjFrant;1
DrugojRabochij_3;Undirected;Poet;1
VtorojFrant;Undirected;VtorojNeizvestnyj;1
PervyjNeizvestnyj;Undirected;PervyjRabochij_1;1
VtorojIzTolpy;Undirected;Zolotoj;1
ChelovekSFakelom;Undirected;ChelovekVChernom;1
Chernyj;Undirected;ObydennyjGolos;1
GolosTretEgo;Undirected;PervyjRabochij_1;1
VtorojNeizvestnyj;Undirected;VtorojRabochij_1;1
ChelovekSFakelom;Undirected;ObydennyjGolos;1
PervyjRabochij_1;Undirected;VtorojFrant;1
PervyjIzTolpy;Undirected;Zodchij;1
Devushka;Undirected;VtorojRabochij_1;1
GolosTretEgo;Undirected;ProdavschitsaRoz;1
GolosTretEgo;Undirected;Junosha;1
Devushka;Undirected;VtorojNeizvestnyj;1
Shut;Undirected;VtorojFrant;1
PervyjFrant;Undirected;VtorojRabochij_1;1
ChelovekVChernom;Undirected;ObydennyjGolos;1
PervyjFrant;Undirected;PervyjNeizvestnyj;1
GolosTretEgo;Undirected;VtorojFrant;1
GolosTretEgo;Undirected;VtorojNeizvestnyj;1
ChelovekSFakelom;Undirected;Shut;1
Chernyj;Undirected;Rabochij_3;1
Junosha;Undirected;VtorojRabochij_1;1
GolosaVTolpe;Undirected;VtorojRabochij_2;1
DochZodchego;Undirected;GolosaVTolpe;2
PervyjIzTolpy;Undirected;Zolotoj;1
Devushka;Undirected;ProdavschitsaRoz;1
ChelovekSFakelom;Undirected;Nischaja;1
ProdavschitsaRoz;Undirected;VtorojNeizvestnyj;1
Chernyj;Undirected;PervyjIzTolpy;1
Rabochij_3;Undirected;Zodchij;1
Chernyj;Undirected;PervyjRabochij_2;1
GolosaVTolpe;Undirected;VtorojIzTolpy;1
ObydennyjGolos;Undirected;VtorojIzTolpy;1
DochZodchego;Undirected;Nischaja;1
DochZodchego;Undirected;VtorojRabochij_2;1
Nischaja;Undirected;PervyjIzTolpy;1
ChelovekVChernom;Undirected;Zodchij;1
ChelovekVChernom;Undirected;Nischaja;1
VtorojIzTolpy;Undirected;Zodchij;1
VtorojRabochij_2;Undirected;Zolotoj;1
GolosNischego;Undirected;Zodchij;1
GolosTretego;Undirected;Junosha;1
GolosNischego;Undirected;Zolotoj;1
Chernyj;Undirected;Zolotoj;2
PervyjNeizvestnyj;Undirected;VtorojFrant;1
GolosaVTolpe;Undirected;Rabochij_3;1
Chernyj;Undirected;VtorojFrant;1
ProdavschitsaRoz;Undirected;VtorojFrant;1
Poet;Undirected;VtorojRabochij_2;1
Rabochij_3;Undirected;Zolotoj;1
DochZodchego;Undirected;Rabochij_3;1
Zodchij;Undirected;Zolotoj;2
Poet;Undirected;VtorojIzTolpy;1
GolosaVTolpe;Undirected;Nischaja;1
VtorojFrant;Undirected;Zodchij;1
Poet;Undirected;Shut;2
VtorojFrant;Undirected;Zolotoj;1
GolosaVTolpe;Undirected;PervyjIzTolpy;1
Poet;Undirected;Zolotoj;2
Poet;Undirected;VtorojFrant;1
GolosTretego;Undirected;PervyjRabochij_1;1
Devushka;Undirected;VtorojFrant;1
Chernyj;Undirected;Poet;2
ChelovekSFakelom;Undirected;Zolotoj;1
ChelovekSFakelom;Undirected;Zodchij;1
GolosNischego;Undirected;VtorojIzTolpy;1
PervyjFrant;Undirected;VtorojNeizvestnyj;1
GolosTretEgo;Undirected;GolosTretego;1
GolosaVTolpe;Undirected;PervyjFrant;1
DrugojRabochij_3;Undirected;Zodchij;1
ChelovekVChernom;Undirected;PervyjIzTolpy;1
DochZodchego;Undirected;PervyjFrant;1
PervyjFrant;Undirected;Rabochij_3;1
GolosTretego;Undirected;ProdavschitsaRoz;1
ProdavschitsaRoz;Undirected;VtorojRabochij_1;1
PervyjFrant;Undirected;VtorojFrant;2
GolosTretEgo;Undirected;VtorojRabochij_1;1
Rabochij_3;Undirected;VtorojRabochij_2;1
Devushka;Undirected;PervyjFrant;1
GolosTretego;Undirected;PervyjNeizvestnyj;1
TretijRabochij_3;Undirected;Zodchij;1
DrugojRabochij_3;Undirected;VtorojRabochij_2;1
GolosNischego;Undirected;PervyjIzTolpy;1
ChelovekVChernom;Undirected;Poet;1
Chernyj;Undirected;PervyjFrant;1
GolosNischego;Undirected;GolosaVTolpe;1
GolosaVTolpe;Undirected;TretijRabochij_3;1
DrugojRabochij_3;Undirected;Rabochij_3;1
Chernyj;Undirected;VtorojIzTolpy;1
GolosaVTolpe;Undirected;PervyjRabochij_2;1
Poet;Undirected;TretijRabochij_3;1
Rabochij_3;Undirected;TretijRabochij_3;1
ChelovekSFakelom;Undirected;GolosaVTolpe;1
PervyjRabochij_2;Undirected;Rabochij_3;1
PervyjFrant;Undirected;PervyjRabochij_2;1
ObydennyjGolos;Undirected;Shut;1
Devushka;Undirected;PervyjRabochij_1;1
GolosTretEgo;Undirected;PervyjNeizvestnyj;1
GolosNischego;Undirected;Poet;1
DochZodchego;Undirected;VtorojFrant;1
ObydennyjGolos;Undirected;Poet;1
