Source;Type;Target;Weight
KnjazN;Undirected;Neznakomets;1
DrugojChinovnik;Undirected;OdinIzGospod;1
GospodinB;Undirected;Pjatyj;1
Pervyj;Undirected;VtorojGospodin;1
VtorajaDama;Undirected;Vtoroj;1
NeznakomyjSosed;Undirected;Voennyj;1
GospodinA;Undirected;GospodinSVesom;1
DrugajaBekesha;Undirected;GolosserditogoChinovnikaNoKakvidnoOpytnogo;1
NeznakomyjSosed;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinVShineli;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
ProstoVral;Undirected;SvetskajaDama;1
GospodinHladnokrovnogoSvojstva;Undirected;VtorajaDama;1
GolosIzTolpy;Undirected;GospodinHladnokrovnyj;1
GospodinP;Undirected;RaznyeGolosa;1
Chetvertyj;Undirected;GospodaHoroshoOdetye;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;OchenSkromnoOdetyjChelov;1
Avtor;Undirected;VtorajaDama;1
AvtorPesy;Undirected;GospodinSDrugojStoronyGruppy;1
Chinovniksrednihlet;Undirected;PervajaBekesha;1
DobrodushnyjChinovnik;Undirected;ProstoVral;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;Pjatyj;1
GospodinV;Undirected;Muzh;1
OchenSkromnoOdetyjChelovek;Undirected;Statskij;1
Chetvertyj;Undirected;GospodinN;1
DamaSrednegoSveta;Undirected;№;1
Ofitser;Undirected;TretijGospodin;1
DobrodushnyjChinovnik;Undirected;Neznakomets;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;Tretij;1
EscheLiterator;Undirected;GospodinOtritsatelnogoSvojstva;1
Muzhchinavofrake;Undirected;Odinizdvuhzritelej;1
TozhesvetskijChelovekPoplotnee;Undirected;TretijGospodin;1
GospodinA;Undirected;Kupets;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;OchenSkromnoOdetyjChelov;1
KnjazN;Undirected;Muzh;1
NevzrachnyjNoJadovitogoSvojstvaСhelovek;Undirected;OtstavshijChinovnik;1
Vtoroj;Undirected;VtorojCommeIlFaut;1
GospodinSDrugojStoronyGruppy;Undirected;MuzhchinaVMundire;1
GospodinDobrodushnyj;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
GolosVOdnomkontseTolpy;Undirected;Sinijarmjak;1
GospodinDobrodushnyj;Undirected;PervajaDama;1
GospodinBezzabotnyjNaschetliteratury;Undirected;Tretij;1
GolosVOdnomkontseTolpy;Undirected;Vtoroj;1
GospodinBezzabotnyjNaschetliteratury;Undirected;GospodinV;1
GospodinSVesom;Undirected;PervyjCommeIlFaut;1
EscheLiterator;Undirected;TretijGospodin;1
DrugojOfitser;Undirected;TozhesvetskijChelovekPoplotnee;1
DobrodushnyjChinovnik;Undirected;MolodajaDama;1
Dvebekeshi;Undirected;Neznakomets;1
ChinovnikRazgovorchivogoSvojstva;Undirected;GospodinSVesom;1
PervajaDama;Undirected;Vtoroj;1
NevzrachnyjNoJadovitogoSvojstvaСhelovek;Undirected;Tretij;1
Literator;Undirected;MuzhPervojDamy;1
